ID,group,agent,choice1,choice0,miss,out1,out0,RT,choiceP,trialno
174,1,2,3,0,0,1,2,483.7666667,100,9
174,1,2,3,0,0,2,1,476.9,100,10
174,1,2,2,1,0,2,1,633.0666667,66.66666667,11
174,1,2,3,0,0,3,0,462.2333333,100,12
174,1,2,3,0,0,1,2,612.3666667,100,13
174,1,2,3,0,0,2,1,602.0333333,100,14
174,1,2,3,0,0,3,0,519.2333333,100,15
174,1,2,3,0,0,3,0,482.9333333,100,16
174,1,3,1,2,0,1,2,791.3,33.33333333,1
174,1,3,3,0,0,2,1,770.7333333,100,2
174,1,3,2,1,0,1,2,1049.9,66.66666667,3
174,1,3,3,0,0,2,1,523.5,100,4
174,1,3,3,0,0,3,0,440.6666667,100,5
174,1,3,3,0,0,1,2,493.4333333,100,6
174,1,3,3,0,0,2,1,767.3333333,100,7
174,1,3,3,0,0,3,0,505.5333333,100,8
174,1,3,3,0,0,1,2,445.6,100,9
174,1,3,2,1,0,1,2,405.6,66.66666667,10
174,1,3,3,0,0,3,0,782.4333333,100,11
174,1,3,3,0,0,3,0,488,100,12
174,1,3,3,0,0,1,2,523.1333333,100,13
174,1,3,3,0,0,2,1,937.8666667,100,14
174,1,3,3,0,0,3,0,456.9666667,100,15
174,1,3,3,0,0,3,0,483.0666667,100,16
175,1,1,2,1,0,2,1,1058.266667,66.66666667,1
175,1,1,2,1,0,3,0,731.7666667,66.66666667,2
175,1,1,2,1,0,1,2,640.6,66.66666667,3
175,1,1,3,0,0,2,1,611.6333333,100,4
175,1,1,3,0,0,3,0,851.6333333,100,5
175,1,1,3,0,0,1,2,459.2666667,100,6
175,1,1,3,0,0,2,1,1092,100,7
175,1,1,3,0,0,3,0,673.5666667,100,8
175,1,1,3,0,0,1,2,643.1,100,9
175,1,1,3,0,0,2,1,689.4,100,10
175,1,1,3,0,0,3,0,703.7333333,100,11
175,1,1,3,0,0,3,0,796.4333333,100,12
175,1,1,3,0,0,1,2,623.5666667,100,13
175,1,1,3,0,0,2,1,643.6333333,100,14
175,1,1,3,0,0,3,0,863.1333333,100,15
175,1,1,2,0,1,2,0,583.35,100,16
175,1,2,2,1,0,2,1,1397.833333,66.66666667,1
175,1,2,3,0,0,2,1,714.9333333,100,2
175,1,2,2,1,0,3,0,642.0666667,66.66666667,3
175,1,2,2,1,0,1,2,786.2666667,66.66666667,4
175,1,2,3,0,0,3,0,830.8333333,100,5
175,1,2,2,0,1,0,2,717.8,100,6
175,1,2,3,0,0,2,1,906.4333333,100,7
175,1,2,2,1,0,2,1,1015.5,66.66666667,8
175,1,2,3,0,0,1,2,628.3333333,100,9
175,1,2,3,0,0,2,1,529.4,100,10
175,1,2,3,0,0,3,0,742.2333333,100,11
175,1,2,3,0,0,3,0,625.4666667,100,12
175,1,2,2,0,1,1,1,472.4,100,13
175,1,2,3,0,0,2,1,658.1333333,100,14
175,1,2,3,0,0,3,0,775.6666667,100,15
175,1,2,3,0,0,3,0,508.7,100,16
175,1,3,1,2,0,1,2,1066.133333,33.33333333,1
175,1,3,2,1,0,3,0,883.2,66.66666667,2
175,1,3,0,3,0,1,2,647.8,0,3
175,1,3,1,2,0,2,1,686.5333333,33.33333333,4
175,1,3,1,2,0,1,2,659.7,33.33333333,5
175,1,3,2,1,0,2,1,693.2,66.66666667,6
175,1,3,2,1,0,1,2,824.1666667,66.66666667,7
175,1,3,2,1,0,2,1,648.6333333,66.66666667,8
175,1,3,3,0,0,1,2,619.3,100,9
175,1,3,1,2,0,0,3,742,33.33333333,10
175,1,3,3,0,0,3,0,601.1,100,11
175,1,3,2,1,0,2,1,856.3,66.66666667,12
175,1,3,2,1,0,2,1,881.6,66.66666667,13
175,1,3,3,0,0,2,1,961.8666667,100,14
175,1,3,3,0,0,3,0,612.9333333,100,15
175,1,3,3,0,0,3,0,678.4,100,16
176,1,1,1,2,0,1,2,862.8666667,33.33333333,1
176,1,1,3,0,0,2,1,778.2333333,100,2
176,1,1,2,1,0,1,2,648.1,66.66666667,3
176,1,1,2,1,0,3,0,692.7666667,66.66666667,4
176,1,1,3,0,0,3,0,715.6333333,100,5
176,1,1,2,1,0,2,1,580.7,66.66666667,6
176,1,1,2,1,0,3,0,416.0333333,66.66666667,7
176,1,1,3,0,0,3,0,547.4333333,100,8
176,1,1,3,0,0,1,2,566.4666667,100,9
176,1,1,2,1,0,3,0,495.9666667,66.66666667,10
176,1,1,2,1,0,2,1,521.0333333,66.66666667,11
176,1,1,3,0,0,3,0,577.1,100,12
176,1,1,1,2,0,1,2,478.4666667,33.33333333,13
176,1,1,2,1,0,3,0,434.3,66.66666667,14
176,1,1,3,0,0,3,0,650.6333333,100,15
176,1,1,3,0,0,3,0,530.7666667,100,16
176,1,2,2,1,0,2,1,816.8333333,66.66666667,1
176,1,2,3,0,0,2,1,808.6666667,100,2
176,1,2,1,2,0,2,1,688.5666667,33.33333333,3
176,1,2,2,1,0,3,0,546.9666667,66.66666667,4
176,1,2,3,0,0,3,0,652.7333333,100,5
176,1,2,2,1,0,2,1,582.0666667,66.66666667,6
176,1,2,2,1,0,3,0,638.3333333,66.66666667,7
176,1,2,3,0,0,3,0,837.5666667,100,8
176,1,2,2,1,0,2,1,635.5333333,66.66666667,9
176,1,2,2,1,0,3,0,506.4,66.66666667,10
176,1,2,3,0,0,3,0,821.3,100,11
176,1,2,3,0,0,3,0,555.3,100,12
176,1,2,2,1,0,2,1,626.0333333,66.66666667,13
176,1,2,2,1,0,3,0,692.9666667,66.66666667,14
176,1,2,3,0,0,3,0,936.7666667,100,15
176,1,2,2,1,0,2,1,503.2333333,66.66666667,16
176,1,3,1,2,0,1,2,853.6333333,33.33333333,1
176,1,3,2,1,0,3,0,863.5,66.66666667,2
176,1,3,1,2,0,0,3,509.2,33.33333333,3
176,1,3,2,1,0,3,0,578.0333333,66.66666667,4
176,1,3,3,0,0,3,0,515.6,100,5
176,1,3,3,0,0,1,2,940.3333333,100,6
176,1,3,3,0,0,2,1,570.9666667,100,7
176,1,3,3,0,0,3,0,431.8666667,100,8
176,1,3,3,0,0,1,2,509.2666667,100,9
176,1,3,3,0,0,2,1,394.6333333,100,10
176,1,3,3,0,0,3,0,601.5333333,100,11
176,1,3,1,2,0,1,2,459.5,33.33333333,12
176,1,3,1,2,0,1,2,438.2333333,33.33333333,13
176,1,3,2,1,0,3,0,442.3666667,66.66666667,14
176,1,3,3,0,0,3,0,522.6,100,15
176,1,3,2,1,0,2,1,501.2333333,66.66666667,16
177,1,1,2,1,0,2,1,834.3,66.66666667,1
177,1,1,3,0,0,2,1,814.5666667,100,2
177,1,1,3,0,0,2,1,633.9,100,3
177,1,1,3,0,0,2,1,705.1,100,4
177,1,1,3,0,0,3,0,627.5333333,100,5
177,1,1,3,0,0,1,2,1268.366667,100,6
177,1,1,2,1,0,1,2,583.2666667,66.66666667,7
177,1,1,2,1,0,2,1,549.6333333,66.66666667,8
177,1,1,3,0,0,1,2,870.5666667,100,9
177,1,1,2,1,0,1,2,824.3,66.66666667,10
177,1,1,3,0,0,3,0,588.9333333,100,11
177,1,1,3,0,0,3,0,676.1666667,100,12
177,1,1,3,0,0,1,2,694.2333333,100,13
177,1,1,3,0,0,2,1,703.3333333,100,14
177,1,1,2,1,0,2,1,568,66.66666667,15
177,1,1,3,0,0,3,0,572.0333333,100,16
177,1,2,2,1,0,2,1,1275.033333,66.66666667,1
177,1,2,3,0,0,2,1,496.5,100,2
177,1,2,2,1,0,1,2,673.6666667,66.66666667,3
177,1,2,3,0,0,2,1,646.3333333,100,4
177,1,2,2,1,0,2,1,547.0666667,66.66666667,5
177,1,2,2,1,0,2,1,846.3,66.66666667,6
177,1,2,1,2,0,0,3,479.5333333,33.33333333,7
177,1,2,2,1,0,2,1,635.5333333,66.66666667,8
177,1,2,3,0,0,1,2,434.8333333,100,9
177,1,2,2,1,0,1,2,637.9333333,66.66666667,10
177,1,2,1,2,0,1,2,721.1333333,33.33333333,11
177,1,2,3,0,0,3,0,384.4,100,12
177,1,2,3,0,0,1,2,500.8,100,13
177,1,2,2,1,0,3,0,690.1,66.66666667,14
177,1,2,3,0,0,3,0,1099,100,15
177,1,2,3,0,0,3,0,792.9,100,16
177,1,3,2,1,0,2,1,1339.333333,66.66666667,1
177,1,3,2,1,0,3,0,584.6333333,66.66666667,2
177,1,3,2,1,0,1,2,626.4,66.66666667,3
177,1,3,1,2,0,0,3,930.1,33.33333333,4
177,1,3,2,1,0,2,1,566,66.66666667,5
177,1,3,3,0,0,1,2,509.9666667,100,6
177,1,3,1,2,0,2,1,582.0333333,33.33333333,7
177,1,3,2,1,0,2,1,585.8666667,66.66666667,8
177,1,3,3,0,0,1,2,694.4666667,100,9
177,1,3,1,2,0,2,1,600.3666667,33.33333333,10
177,1,3,3,0,0,3,0,1026.266667,100,11
177,1,3,2,1,0,2,1,689.9,66.66666667,12
177,1,3,3,0,0,1,2,838.8666667,100,13
177,1,3,2,1,0,1,2,475.5,66.66666667,14
177,1,3,3,0,0,3,0,525.2333333,100,15
177,1,3,3,0,0,3,0,413.0666667,100,16
178,1,1,1,2,0,1,2,1211,33.33333333,1
178,1,1,3,0,0,2,1,512.7666667,100,2
178,1,1,3,0,0,2,1,427.5666667,100,3
178,1,1,3,0,0,2,1,800.2666667,100,4
178,1,1,3,0,0,3,0,579.2666667,100,5
178,1,1,3,0,0,1,2,858.5,100,6
178,1,1,3,0,0,2,1,695.3666667,100,7
178,1,1,3,0,0,3,0,549.2,100,8
178,1,1,3,0,0,1,2,672.2,100,9
178,1,1,3,0,0,2,1,567.5333333,100,10
178,1,1,3,0,0,3,0,742.6333333,100,11
178,1,1,3,0,0,3,0,878.2333333,100,12
178,1,1,3,0,0,1,2,732.6666667,100,13
178,1,1,3,0,0,2,1,908.4333333,100,14
178,1,1,3,0,0,3,0,798.0666667,100,15
178,1,1,3,0,0,3,0,1020.566667,100,16
178,1,2,2,1,0,2,1,1333.233333,66.66666667,1
178,1,2,3,0,0,2,1,464.7,100,2
178,1,2,3,0,0,2,1,548.4666667,100,3
178,1,2,3,0,0,2,1,953.6666667,100,4
178,1,2,3,0,0,3,0,938.1666667,100,5
178,1,2,3,0,0,1,2,1070.9,100,6
178,1,2,3,0,0,2,1,870.1333333,100,7
178,1,2,3,0,0,3,0,898.7,100,8
178,1,2,3,0,0,1,2,677.8333333,100,9
178,1,2,3,0,0,2,1,787.9333333,100,10
178,1,2,3,0,0,3,0,1246.9,100,11
178,1,2,3,0,0,3,0,581.9,100,12
178,1,2,3,0,0,1,2,830.1,100,13
178,1,2,3,0,0,2,1,625.5,100,14
178,1,2,3,0,0,3,0,607.1,100,15
178,1,2,3,0,0,3,0,895.6333333,100,16
178,1,3,2,1,0,2,1,1013.4,66.66666667,1
178,1,3,2,1,0,3,0,635.8,66.66666667,2
178,1,3,2,1,0,1,2,854.9333333,66.66666667,3
178,1,3,2,1,0,1,2,948.7,66.66666667,4
178,1,3,2,1,0,2,1,755.9333333,66.66666667,5
178,1,3,2,1,0,2,1,905.0666667,66.66666667,6
178,1,3,2,1,0,1,2,704.8333333,66.66666667,7
178,1,3,2,1,0,2,1,727.3666667,66.66666667,8
178,1,3,2,1,0,2,1,850.7666667,66.66666667,9
178,1,3,2,1,0,1,2,833.4666667,66.66666667,10
178,1,3,2,1,0,2,1,897.9,66.66666667,11
178,1,3,2,1,0,2,1,910.5333333,66.66666667,12
178,1,3,2,1,0,2,1,826.4666667,66.66666667,13
178,1,3,2,1,0,1,2,829.8,66.66666667,14
178,1,3,2,1,0,2,1,919.5666667,66.66666667,15
178,1,3,1,2,0,1,2,1317.9,33.33333333,16
179,1,1,1,2,0,1,2,1209.566667,33.33333333,1
179,1,1,1,2,0,2,1,562.5666667,33.33333333,2
179,1,1,2,1,0,1,2,457.6666667,66.66666667,3
179,1,1,2,1,0,1,2,542.4,66.66666667,4
179,1,1,3,0,0,3,0,517.6,100,5
179,1,1,3,0,0,1,2,514.8666667,100,6
179,1,1,3,0,0,2,1,635.7,100,7
179,1,1,3,0,0,3,0,655.1666667,100,8
179,1,1,3,0,0,1,2,517.3333333,100,9
179,1,1,3,0,0,2,1,695.7666667,100,10
179,1,1,3,0,0,3,0,586.7333333,100,11
179,1,1,3,0,0,3,0,533.5,100,12
179,1,1,3,0,0,1,2,665.4333333,100,13
179,1,1,3,0,0,2,1,570.2333333,100,14
179,1,1,3,0,0,3,0,709.0666667,100,15
179,1,1,3,0,0,3,0,578.1,100,16
179,1,2,1,2,0,1,2,1154.1,33.33333333,1
179,1,2,1,2,0,0,3,877.1333333,33.33333333,2
179,1,2,3,0,0,2,1,1145.533333,100,3
179,1,2,3,0,0,2,1,852.5666667,100,4
179,1,2,3,0,0,3,0,977.1333333,100,5
179,1,2,3,0,0,1,2,670.6,100,6
179,1,2,3,0,0,2,1,649.5,100,7
179,1,2,3,0,0,3,0,699.0666667,100,8
179,1,2,3,0,0,1,2,653.8333333,100,9
179,1,2,3,0,0,2,1,833.7333333,100,10
179,1,2,3,0,0,3,0,1051.066667,100,11
179,1,2,3,0,0,3,0,532.6,100,12
179,1,2,3,0,0,1,2,1514.566667,100,13
179,1,2,2,1,0,3,0,525,66.66666667,14
179,1,2,3,0,0,3,0,593.0666667,100,15
179,1,2,3,0,0,3,0,621.3666667,100,16
179,1,3,0,3,0,0,3,791.9666667,0,1
179,1,3,0,3,0,1,2,462.7,0,2
179,1,3,1,2,0,0,3,444.2,33.33333333,3
179,1,3,2,1,0,1,2,598.8666667,66.66666667,4
179,1,3,3,0,0,3,0,511.4333333,100,5
179,1,3,3,0,0,1,2,840.1,100,6
179,1,3,3,0,0,2,1,543.4666667,100,7
179,1,3,3,0,0,3,0,469.5,100,8
179,1,3,2,1,0,2,1,460.4666667,66.66666667,9
179,1,3,3,0,0,2,1,653.5333333,100,10
179,1,3,3,0,0,3,0,586.3666667,100,11
179,1,3,3,0,0,3,0,493.7333333,100,12
179,1,3,3,0,0,1,2,691.4666667,100,13
179,1,3,3,0,0,2,1,720.4666667,100,14
179,1,3,3,0,0,3,0,726.5,100,15
179,1,3,3,0,0,3,0,821.7666667,100,16
180,1,1,0,3,0,0,3,1640.1,0,1
180,1,1,1,2,0,0,3,458.5333333,33.33333333,2
180,1,1,2,1,0,1,2,362.7,66.66666667,3
180,1,1,0,3,0,1,2,1060,0,4
180,1,1,0,3,0,0,3,708.2666667,0,5
180,1,1,2,1,0,0,3,533.2333333,66.66666667,6
180,1,1,1,2,0,2,1,1377.433333,33.33333333,7
180,1,1,1,2,0,1,2,1074.366667,33.33333333,8
180,1,1,0,2,1,1,1,448.4,0,9
180,1,1,3,0,0,2,1,674.0666667,100,10
180,1,1,2,1,0,2,1,564.7666667,66.66666667,11
180,1,1,2,1,0,2,1,559.9666667,66.66666667,12
180,1,1,2,1,0,2,1,676.8333333,66.66666667,13
180,1,1,2,1,0,3,0,651.1,66.66666667,14
180,1,1,2,1,0,2,1,821.1,66.66666667,15
180,1,1,1,2,0,1,2,1309.5,33.33333333,16
180,1,2,1,2,0,1,2,701.3333333,33.33333333,1
180,1,2,2,1,0,1,2,367.8,66.66666667,2
180,1,2,2,1,0,1,2,584.4666667,66.66666667,3
180,1,2,1,2,0,2,1,478,33.33333333,4
180,1,2,2,1,0,2,1,1164.766667,66.66666667,5
180,1,2,2,1,0,2,1,617.4,66.66666667,6
180,1,2,1,2,0,2,1,525.2,33.33333333,7
180,1,2,1,2,0,1,2,852.3,33.33333333,8
180,1,2,2,1,0,2,1,821.6666667,66.66666667,9
180,1,2,2,1,0,1,2,544.1,66.66666667,10
180,1,2,2,1,0,2,1,763.3,66.66666667,11
180,1,2,1,2,0,1,2,552.1333333,33.33333333,12
180,1,2,1,2,0,1,2,548.4666667,33.33333333,13
180,1,2,1,2,0,2,1,588.2333333,33.33333333,14
180,1,2,3,0,0,3,0,446.4333333,100,15
180,1,2,2,1,0,2,1,574.4666667,66.66666667,16
180,1,3,2,1,0,2,1,1113.4,66.66666667,1
180,1,3,1,2,0,2,1,1351.4,33.33333333,2
180,1,3,2,1,0,1,2,949.8333333,66.66666667,3
180,1,3,1,2,0,2,1,1113.333333,33.33333333,4
180,1,3,2,1,0,2,1,801.1666667,66.66666667,5
180,1,3,2,1,0,2,1,1206.033333,66.66666667,6
180,1,3,1,2,0,2,1,479.5,33.33333333,7
180,1,3,2,1,0,2,1,1021.333333,66.66666667,8
180,1,3,0,3,0,2,1,492.4666667,0,9
180,1,3,2,1,0,1,2,460.8,66.66666667,10
180,1,3,1,2,0,1,2,506.2333333,33.33333333,11
180,1,3,0,3,0,0,3,534.9,0,12
180,1,3,1,2,0,1,2,578.9333333,33.33333333,13
180,1,3,1,2,0,0,3,607.4666667,33.33333333,14
180,1,3,3,0,0,3,0,548.1666667,100,15
180,1,3,3,0,0,3,0,500.6,100,16
201,2,1,1,2,0,1,2,1449.833333,33.33333333,1
201,2,1,1,2,0,2,1,758.2,33.33333333,2
201,2,1,1,2,0,2,1,1251.1,33.33333333,3
201,2,1,1,2,0,0,3,1551.6,33.33333333,4
201,2,1,1,2,0,1,2,880.9333333,33.33333333,5
201,2,1,1,2,0,3,0,934.1,33.33333333,6
201,2,1,2,1,0,1,2,1354.6,66.66666667,7
201,2,1,1,2,0,1,2,1444.066667,33.33333333,8
201,2,1,0,3,0,2,1,1272.733333,0,9
201,2,1,1,2,0,0,3,916,33.33333333,10
201,2,1,1,2,0,1,2,1365.933333,33.33333333,11
201,2,1,1,2,0,1,2,969.4,33.33333333,12
201,2,1,1,2,0,1,2,789.0333333,33.33333333,13
201,2,1,3,0,0,2,1,855.6,100,14
201,2,1,3,0,0,3,0,908.1333333,100,15
201,2,1,2,1,0,2,1,2527.2,66.66666667,16
201,2,2,1,2,0,1,2,1276.833333,33.33333333,1
201,2,2,1,2,0,2,1,896.2333333,33.33333333,2
201,2,2,1,2,0,2,1,1532.133333,33.33333333,3
201,2,2,2,1,0,3,0,1614.966667,66.66666667,4
201,2,2,2,0,1,2,0,1463.45,100,5
201,2,2,2,1,0,2,1,867.3,66.66666667,6
201,2,2,1,2,0,2,1,802.5666667,33.33333333,7
201,2,2,2,1,0,2,1,1253.466667,66.66666667,8
201,2,2,3,0,0,1,2,747.3666667,100,9
201,2,2,1,2,0,0,3,939.6333333,33.33333333,10
201,2,2,2,1,0,2,1,1460.033333,66.66666667,11
201,2,2,1,2,0,1,2,1354.1,33.33333333,12
201,2,2,0,3,0,2,1,1239.866667,0,13
201,2,2,2,1,0,1,2,1912.9,66.66666667,14
201,2,2,2,1,0,2,1,830.4,66.66666667,15
201,2,2,2,1,0,2,1,962.9333333,66.66666667,16
201,2,3,1,1,1,1,1,1841.15,50,1
201,2,3,1,2,0,2,1,950.2333333,33.33333333,2
201,2,3,0,3,0,1,2,1565.433333,0,3
201,2,3,2,0,1,1,1,1939.85,100,4
201,2,3,2,1,0,2,1,1336.7,66.66666667,5
201,2,3,1,2,0,1,2,1504.7,33.33333333,6
201,2,3,0,3,0,1,2,1570.2,0,7
201,2,3,2,1,0,2,1,1512.3,66.66666667,8
201,2,3,1,2,0,1,2,1815.8,33.33333333,9
201,2,3,0,3,0,1,2,955.3666667,0,10
201,2,3,0,3,0,0,3,893.8333333,0,11
201,2,3,2,1,0,2,1,845.4,66.66666667,12
201,2,3,2,1,0,2,1,1194.7,66.66666667,13
201,2,3,1,1,1,1,1,1414.1,50,14
201,2,3,1,2,0,1,2,830.9333333,33.33333333,15
201,2,3,2,1,0,2,1,1088.833333,66.66666667,16
201,2,1,2,1,0,2,1,2459.766667,66.66666667,1
201,2,1,2,1,0,1,2,1715.9,66.66666667,2
201,2,1,2,1,0,1,2,1507.033333,66.66666667,3
201,2,1,1,2,0,2,1,1507.666667,33.33333333,4
201,2,1,2,1,0,2,1,1341.966667,66.66666667,5
201,2,1,1,2,0,1,2,1815.133333,33.33333333,6
201,2,1,1,2,0,2,1,1891.633333,33.33333333,7
201,2,1,2,1,0,2,1,1447.033333,66.66666667,8
201,2,1,2,1,0,2,1,1601.766667,66.66666667,9
201,2,1,2,1,0,1,2,1556.3,66.66666667,10
201,2,1,1,2,0,1,2,1551.333333,33.33333333,11
201,2,1,2,1,0,2,1,1797.333333,66.66666667,12
201,2,1,1,2,0,1,2,1823.333333,33.33333333,13
201,2,1,2,1,0,3,0,1842.1,66.66666667,14
201,2,1,1,2,0,1,2,1521.1,33.33333333,15
201,2,1,3,0,0,3,0,1271.5,100,16
201,2,2,1,2,0,1,2,2327.266667,33.33333333,1
201,2,2,1,2,0,2,1,1775.8,33.33333333,2
201,2,2,1,2,0,0,3,1824.2,33.33333333,3
201,2,2,0,3,0,1,2,1731.433333,0,4
201,2,2,1,1,1,1,1,1248.9,50,5
201,2,2,2,1,0,2,1,1647.7,66.66666667,6
201,2,2,1,2,0,0,3,1548.666667,33.33333333,7
201,2,2,1,2,0,1,2,1905.5,33.33333333,8
201,2,2,0,3,0,2,1,1607.633333,0,9
201,2,2,1,2,0,0,3,1257.966667,33.33333333,10
201,2,2,0,3,0,0,3,1809.366667,0,11
201,2,2,1,2,0,1,2,1476.933333,33.33333333,12
201,2,2,1,2,0,1,2,1746.8,33.33333333,13
201,2,2,1,2,0,0,3,1475.4,33.33333333,14
201,2,2,0,3,0,0,3,1287,0,15
201,2,2,1,2,0,1,2,1230.2,33.33333333,16
201,2,3,1,2,0,1,2,2239.833333,33.33333333,1
201,2,3,2,1,0,1,2,2055.433333,66.66666667,2
201,2,3,2,1,0,1,2,1662.033333,66.66666667,3
201,2,3,1,2,0,0,3,1599.333333,33.33333333,4
201,2,3,1,2,0,1,2,1970.766667,33.33333333,5
201,2,3,1,2,0,3,0,1794.9,33.33333333,6
201,2,3,1,2,0,0,3,1862.133333,33.33333333,7
201,2,3,2,1,0,2,1,2086.766667,66.66666667,8
201,2,3,1,2,0,3,0,1839.533333,33.33333333,9
201,2,3,1,1,1,0,2,1450.55,50,10
201,2,3,1,2,0,1,2,1516.033333,33.33333333,11
201,2,3,1,2,0,1,2,1357.566667,33.33333333,12
201,2,3,2,0,1,1,1,1558.35,100,13
201,2,3,0,3,0,1,2,1439.266667,0,14
201,2,3,1,2,0,1,2,1360.5,33.33333333,15
201,2,3,2,0,1,2,0,1482.25,100,16
202,2,1,1,2,0,1,2,1406.8,33.33333333,1
202,2,1,3,0,0,2,1,1240.533333,100,2
202,2,1,3,0,0,2,1,1154.9,100,3
202,2,1,3,0,0,2,1,1470.866667,100,4
202,2,1,3,0,0,3,0,981.6666667,100,5
202,2,1,3,0,0,1,2,1027.566667,100,6
202,2,1,3,0,0,2,1,1194.766667,100,7
202,2,1,3,0,0,3,0,994.3,100,8
202,2,1,3,0,0,1,2,900,100,9
202,2,1,3,0,0,2,1,910.6333333,100,10
202,2,1,3,0,0,3,0,1077.1,100,11
202,2,1,3,0,0,3,0,941.1666667,100,12
202,2,1,3,0,0,1,2,1037.7,100,13
202,2,1,3,0,0,2,1,1022.1,100,14
202,2,1,2,1,0,2,1,857.5666667,66.66666667,15
202,2,1,3,0,0,3,0,1112.4,100,16
202,2,2,0,2,1,0,2,1932.35,0,1
202,2,2,1,2,0,2,1,1665.033333,33.33333333,2
202,2,2,2,0,1,1,1,758.45,100,3
202,2,2,3,0,0,2,1,1052.2,100,4
202,2,2,2,1,0,2,1,860.3333333,66.66666667,5
202,2,2,3,0,0,1,2,906.0666667,100,6
202,2,2,3,0,0,2,1,966.4333333,100,7
202,2,2,3,0,0,3,0,1148.1,100,8
202,2,2,3,0,0,1,2,842.7333333,100,9
202,2,2,3,0,0,2,1,809.4,100,10
202,2,2,3,0,0,3,0,1260.8,100,11
202,2,2,3,0,0,3,0,864.2,100,12
202,2,2,3,0,0,1,2,814.7333333,100,13
202,2,2,2,1,0,1,2,899.6666667,66.66666667,14
202,2,2,3,0,0,3,0,928.8666667,100,15
202,2,2,3,0,0,3,0,985.5666667,100,16
202,2,3,0,3,0,0,3,2380.1,0,1
202,2,3,3,0,0,2,1,1658.933333,100,2
202,2,3,3,0,0,2,1,1133.233333,100,3
202,2,3,3,0,0,2,1,2523.766667,100,4
202,2,3,3,0,0,3,0,1638.6,100,5
202,2,3,3,0,0,1,2,1246.7,100,6
202,2,3,3,0,0,2,1,908.9333333,100,7
202,2,3,3,0,0,3,0,1472.166667,100,8
202,2,3,3,0,0,1,2,994.2333333,100,9
202,2,3,3,0,0,2,1,1087.166667,100,10
202,2,3,3,0,0,3,0,1079.7,100,11
202,2,3,3,0,0,3,0,1304.966667,100,12
202,2,3,3,0,0,1,2,925.9,100,13
202,2,3,3,0,0,2,1,840.4333333,100,14
202,2,3,3,0,0,3,0,1058.033333,100,15
202,2,3,3,0,0,3,0,937.2333333,100,16
203,2,1,2,1,0,2,1,1395.233333,66.66666667,1
203,2,1,3,0,0,2,1,1152.766667,100,2
203,2,1,2,0,1,1,1,1109.6,100,3
203,2,1,1,2,0,2,1,1491.266667,33.33333333,4
203,2,1,2,0,1,2,0,1822.3,100,5
203,2,1,2,1,0,2,1,1002.8,66.66666667,6
203,2,1,2,0,1,1,1,805.9,100,7
203,2,1,1,2,0,1,2,1163.933333,33.33333333,8
203,2,1,2,1,0,0,3,757.5666667,66.66666667,9
203,2,1,1,2,0,0,3,1588.6,33.33333333,10
203,2,1,2,0,1,2,0,1888.55,100,11
203,2,1,2,1,0,2,1,897.2333333,66.66666667,12
203,2,1,3,0,0,1,2,1235.633333,100,13
203,2,1,0,3,0,1,2,916.5,0,14
203,2,1,2,1,0,2,1,1312.433333,66.66666667,15
203,2,1,2,1,0,2,1,1755.7,66.66666667,16
203,2,2,1,2,0,1,2,1126.7,33.33333333,1
203,2,2,3,0,0,2,1,1610.133333,100,2
203,2,2,3,0,0,2,1,1128.9,100,3
203,2,2,1,2,0,2,1,1880.933333,33.33333333,4
203,2,2,2,1,0,2,1,1100.366667,66.66666667,5
203,2,2,3,0,0,1,2,1259,100,6
203,2,2,2,1,0,1,2,1423.033333,66.66666667,7
203,2,2,2,1,0,2,1,1446.566667,66.66666667,8
203,2,2,2,0,1,1,1,1401.05,100,9
203,2,2,2,1,0,1,2,1135.3,66.66666667,10
203,2,2,2,1,0,2,1,1794.733333,66.66666667,11
203,2,2,2,1,0,2,1,1009.866667,66.66666667,12
203,2,2,2,1,0,2,1,1151.933333,66.66666667,13
203,2,2,1,2,0,0,3,1302.166667,33.33333333,14
203,2,2,3,0,0,3,0,1413.833333,100,15
203,2,2,0,1,2,0,1,2034.4,0,16
203,2,3,0,3,0,0,3,1528.433333,0,1
203,2,3,3,0,0,2,1,871.6,100,2
203,2,3,2,1,0,1,2,1406.266667,66.66666667,3
203,2,3,3,0,0,2,1,2171.966667,100,4
203,2,3,2,1,0,2,1,1571.2,66.66666667,5
203,2,3,2,1,0,2,1,1061.466667,66.66666667,6
203,2,3,3,0,0,2,1,1244.4,100,7
203,2,3,0,3,0,0,3,1814.4,0,8
203,2,3,2,1,0,0,3,1118.1,66.66666667,9
203,2,3,1,2,0,0,3,1934.733333,33.33333333,10
203,2,3,3,0,0,3,0,1646.366667,100,11
203,2,3,3,0,0,3,0,1656.033333,100,12
203,2,3,1,1,1,1,1,920.5,50,13
203,2,3,2,1,0,1,2,1753.033333,66.66666667,14
203,2,3,1,2,0,1,2,1241.766667,33.33333333,15
203,2,3,2,1,0,2,1,1268,66.66666667,16
204,2,1,2,1,0,2,1,1668.033333,66.66666667,1
204,2,1,3,0,0,2,1,789.2666667,100,2
204,2,1,2,1,0,1,2,1354.833333,66.66666667,3
204,2,1,3,0,0,2,1,1082.633333,100,4
204,2,1,3,0,0,3,0,828.2333333,100,5
204,2,1,3,0,0,1,2,727.2666667,100,6
204,2,1,3,0,0,2,1,820.3,100,7
204,2,1,3,0,0,3,0,900.5333333,100,8
