ID,agent,choice,outcome,RT,block,group,trialno
202,2,1,1,822.5,2,2,5
202,2,1,0,1217.6,2,2,6
202,2,1,1,739.6,2,2,7
202,2,1,1,1444.1,2,2,8
202,2,1,0,1128.5,2,2,9
202,2,1,1,947.5,2,2,10
202,2,1,1,1047.3,2,2,11
202,2,1,1,963.6,2,2,12
202,2,1,1,1018.6,2,2,13
202,2,1,0,1221.4,2,2,14
202,2,1,1,1271.4,2,2,15
202,2,1,1,1161.8,2,2,16
202,1,0,0,1302.3,3,2,1
202,1,1,0,1142,3,2,2
202,1,1,1,908.4,3,2,3
202,1,1,1,1888.8,3,2,4
202,1,1,1,916.1,3,2,5
202,1,1,0,890.5,3,2,6
202,1,1,1,1159.3,3,2,7
202,1,1,1,865.5,3,2,8
202,1,1,0,728.3,3,2,9
202,1,1,1,892.8,3,2,10
202,1,1,1,922.9,3,2,11
202,1,1,1,830,3,2,12
202,1,1,0,1271.7,3,2,13
202,1,1,1,1231.6,3,2,14
202,1,0,0,735.3,3,2,15
202,1,1,1,1210.2,3,2,16
202,2,0,0,2060.9,3,2,1
202,2,1,1,959.6,3,2,2
202,2,1,0,915.7,3,2,3
202,2,1,1,1084.9,3,2,4
202,2,0,0,793.3,3,2,5
202,2,1,1,755.5,3,2,6
202,2,1,0,793.3,3,2,7
202,2,1,1,716.5,3,2,8
202,2,1,1,611,3,2,9
202,2,1,0,572.3,3,2,10
202,2,1,1,1063.4,3,2,11
202,2,1,1,822.8,3,2,12
202,2,1,0,680.1,3,2,13
202,2,0,0,820.2,3,2,14
202,2,1,1,569.2,3,2,15
202,2,1,1,960.7,3,2,16
203,2,0,0,802.6,1,2,1
203,2,1,0,1856.8,1,2,2
203,2,1,1,1533.9,1,2,3
203,2,1,1,2958.8,1,2,4
203,2,1,1,1218.6,1,2,5
203,2,1,0,1098.1,1,2,6
203,2,0,0,2542.6,1,2,7
203,2,1,1,1443.2,1,2,8
203,2,,,,1,2,9
203,2,1,1,920.3,1,2,10
203,2,1,1,1142.4,1,2,11
203,2,1,1,1140.5,1,2,12
203,2,1,0,617.4,1,2,13
203,2,0,0,1703.9,1,2,14
203,2,1,1,1457.9,1,2,15
203,2,,,,1,2,16
203,1,0,0,1030.2,1,2,1
203,1,1,0,811.5,1,2,2
203,1,,,,1,2,3
203,1,1,1,1623.4,1,2,4
203,1,1,1,1007,1,2,5
203,1,1,0,1153,1,2,6
203,1,,,,1,2,7
203,1,0,0,1253,1,2,8
203,1,1,0,857.3,1,2,9
203,1,0,0,2608.5,1,2,10
203,1,1,1,1322.7,1,2,11
203,1,1,1,1230.3,1,2,12
203,1,1,0,1473.2,1,2,13
203,1,0,0,1096.9,1,2,14
203,1,1,1,1072.6,1,2,15
203,1,0,0,1389.4,1,2,16
203,3,0,0,1878.5,1,2,1
203,3,1,1,733.9,1,2,2
203,3,0,0,868.4,1,2,3
203,3,1,0,1472.4,1,2,4
203,3,0,0,2803.6,1,2,5
203,3,1,0,1325.7,1,2,6
203,3,1,1,1098.6,1,2,7
203,3,0,0,2641.3,1,2,8
203,3,1,0,996.2,1,2,9
203,3,0,0,1813.2,1,2,10
203,3,1,1,2347.3,1,2,11
203,3,1,1,2421.9,1,2,12
203,3,,,,1,2,13
203,3,1,0,1334.2,1,2,14
203,3,0,0,1376.9,1,2,15
203,3,1,1,1554.9,1,2,16
203,1,1,1,1972.4,2,2,1
203,1,1,1,1669.4,2,2,2
203,1,1,1,1455.6,2,2,3
203,1,0,1,1795.6,2,2,4
203,1,,,,2,2,5
203,1,0,1,926.6,2,2,6
203,1,1,1,849,2,2,7
203,1,1,1,1053.5,2,2,8
203,1,1,0,714.1,2,2,9
203,1,0,0,866.1,2,2,10
203,1,,,,2,2,11
203,1,0,0,697.8,2,2,12
203,1,1,1,899.2,2,2,13
203,1,0,1,1137.9,2,2,14
203,1,0,0,1085.9,2,2,15
203,1,1,1,1374.3,2,2,16
203,3,0,0,1506.7,2,2,1
203,3,1,1,1183.4,2,2,2
203,3,1,0,1592,2,2,3
203,3,1,1,2600.7,2,2,4
203,3,1,1,1286.4,2,2,5
203,3,1,1,1103.3,2,2,6
203,3,1,0,758.6,2,2,7
203,3,0,0,1922.1,2,2,8
203,3,0,0,1517.6,2,2,9
203,3,1,0,2358.3,2,2,10
203,3,1,1,1803,2,2,11
203,3,1,1,827.6,2,2,12
203,3,1,0,831,2,2,13
203,3,0,0,1144.8,2,2,14
203,3,0,0,697.9,2,2,15
203,3,1,1,1018.4,2,2,16
203,2,0,0,1188.4,2,2,1
203,2,1,1,1515.7,2,2,2
203,2,1,1,1157.5,2,2,3
203,2,0,1,1459.3,2,2,4
203,2,0,0,992.6,2,2,5
203,2,1,0,1832.7,2,2,6
203,2,1,1,927.9,2,2,7
203,2,1,1,1743.8,2,2,8
203,2,1,0,1474.3,2,2,9
203,2,0,0,925.3,2,2,10
203,2,0,0,2128.8,2,2,11
203,2,0,0,985.8,2,2,12
203,2,1,1,1091.4,2,2,13
203,2,1,0,1217.7,2,2,14
203,2,1,1,1646.7,2,2,15
203,2,0,0,2034.4,2,2,16
203,1,1,1,1183.1,3,2,1
203,1,1,1,977.4,3,2,2
203,1,1,0,763.6,3,2,3
203,1,0,0,1054.8,3,2,4
203,1,1,1,2637.6,3,2,5
203,1,1,1,928.8,3,2,6
203,1,1,0,762.8,3,2,7
203,1,0,0,1185.3,3,2,8
203,1,0,0,701.3,3,2,9
203,1,1,0,1291.2,3,2,10
203,1,1,1,2454.4,3,2,11
203,1,1,1,763.6,3,2,12
203,1,1,0,1334.5,3,2,13
203,1,0,0,514.7,3,2,14
203,1,1,1,1778.8,3,2,15
203,1,1,1,2503.4,3,2,16
203,2,1,1,1389.1,3,2,1
203,2,1,1,1457.9,3,2,2
203,2,1,0,695.3,3,2,3
203,2,0,0,1224.7,3,2,4
203,2,1,1,1089.9,3,2,5
203,2,1,1,846.2,3,2,6
203,2,1,0,798.6,3,2,7
203,2,0,0,1152.7,3,2,8
203,2,1,1,1327.8,3,2,9
203,2,1,0,1560.3,3,2,10
203,2,1,1,2113,3,2,11
203,2,1,1,903.3,3,2,12
203,2,0,1,1747,3,2,13
203,2,0,0,984.9,3,2,14
203,2,1,1,1136.9,3,2,15
203,2,,,,3,2,16
203,3,0,0,1200.1,3,2,1
203,3,1,0,697.5,3,2,2
203,3,1,1,1758.4,3,2,3
203,3,1,1,2442.8,3,2,4
203,3,1,1,623.6,3,2,5
203,3,0,1,755.4,3,2,6
203,3,1,1,1876,3,2,7
203,3,0,0,879.8,3,2,8
203,3,1,0,840.5,3,2,9
203,3,0,0,1632.7,3,2,10
203,3,1,1,788.8,3,2,11
203,3,1,1,1718.6,3,2,12
203,3,0,1,1010,3,2,13
203,3,1,1,2780.1,3,2,14
203,3,1,1,1650.5,3,2,15
203,3,0,0,1230.7,3,2,16
204,1,1,1,1324.8,1,2,1
204,1,1,0,815.8,1,2,2
204,1,1,1,1450.6,1,2,3
204,1,1,1,807.3,1,2,4
204,1,1,1,881.8,1,2,5
204,1,1,0,649.4,1,2,6
204,1,1,1,751.1,1,2,7
204,1,1,1,940.2,1,2,8
204,1,1,0,590.8,1,2,9
204,1,1,1,707.7,1,2,10
204,1,1,1,784.8,1,2,11
204,1,1,1,733.6,1,2,12
204,1,1,0,615.5,1,2,13
204,1,1,1,912.7,1,2,14
204,1,1,1,620.8,1,2,15
204,1,1,1,702.9,1,2,16
204,2,1,1,1729.6,1,2,1
204,2,1,1,1233,1,2,2
204,2,1,0,838.3,1,2,3
204,2,1,1,848.8,1,2,4
204,2,1,1,914,1,2,5
204,2,1,1,711.4,1,2,6
204,2,0,1,1139.5,1,2,7
204,2,0,0,1095.9,1,2,8
204,2,1,1,727.3,1,2,9
204,2,1,0,926.2,1,2,10
204,2,1,1,829.7,1,2,11
204,2,1,1,725.5,1,2,12
204,2,1,0,1279.5,1,2,13
204,2,0,0,945.4,1,2,14
204,2,1,1,684.8,1,2,15
204,2,1,1,662.4,1,2,16
204,3,0,0,1784.9,1,2,1
204,3,1,1,763.8,1,2,2
204,3,1,1,1093.4,1,2,3
204,3,1,0,747,1,2,4
204,3,1,1,678.3,1,2,5
204,3,1,0,758.8,1,2,6
204,3,1,1,1591.3,1,2,7
204,3,0,0,799.8,1,2,8
204,3,1,0,675.5,1,2,9
204,3,1,1,785.5,1,2,10
204,3,1,1,1011.6,1,2,11
204,3,0,0,696.4,1,2,12
204,3,1,1,1316.9,1,2,13
204,3,1,0,670.9,1,2,14
204,3,1,1,1047.8,1,2,15
204,3,1,1,691.9,1,2,16
204,2,0,0,1484.6,2,2,1
204,2,1,0,583.3,2,2,2
204,2,0,0,1402.2,2,2,3
204,2,0,0,587,2,2,4
204,2,1,1,537.1,2,2,5
204,2,1,0,1359.3,2,2,6
204,2,1,1,1904.7,2,2,7
204,2,1,1,1200.1,2,2,8
204,2,1,0,856.5,2,2,9
204,2,1,1,1212,2,2,10
204,2,0,0,1208.2,2,2,11
204,2,1,1,1160.3,2,2,12
204,2,1,0,1100.1,2,2,13
204,2,1,1,871.3,2,2,14
204,2,1,1,775.9,2,2,15
204,2,1,1,882.9,2,2,16
204,1,1,1,2231.2,2,2,1
204,1,1,1,625.1,2,2,2
204,1,0,0,1349.8,2,2,3
204,1,1,0,1232.4,2,2,4
204,1,1,1,860.3,2,2,5
204,1,1,0,715.3,2,2,6
204,1,1,1,887.2,2,2,7
204,1,1,1,961.5,2,2,8
204,1,1,0,972.9,2,2,9
204,1,1,1,810.4,2,2,10
204,1,1,1,978.7,2,2,11
204,1,1,1,796.4,2,2,12
204,1,1,1,728.4,2,2,13
204,1,1,0,879.6,2,2,14
204,1,1,1,872.8,2,2,15
204,1,1,1,688.9,2,2,16
204,3,1,1,1471.1,2,2,1
204,3,1,1,686.6,2,2,2
204,3,1,0,699.7,2,2,3
204,3,1,1,964.1,2,2,4
204,3,1,1,601.4,2,2,5
204,3,1,1,1101.4,2,2,6
204,3,1,0,1027.4,2,2,7
204,3,1,1,926.6,2,2,8
204,3,1,1,917.8,2,2,9
204,3,1,0,868.9,2,2,10
204,3,1,1,739.1,2,2,11
204,3,1,1,1680.1,2,2,12
204,3,1,0,756.7,2,2,13
204,3,1,1,686.1,2,2,14
204,3,1,1,774.3,2,2,15
204,3,0,0,1489,2,2,16
204,2,,,,3,2,1
204,2,0,0,1417,3,2,2
204,2,1,1,907.1,3,2,3
204,2,1,0,1112.1,3,2,4
204,2,1,1,1409,3,2,5
204,2,1,0,657,3,2,6
204,2,1,1,998,3,2,7
204,2,1,1,901.5,3,2,8
204,2,1,0,1022.6,3,2,9
204,2,1,1,614.3,3,2,10
204,2,1,1,819.2,3,2,11
204,2,1,1,639,3,2,12
204,2,1,1,828,3,2,13
204,2,1,0,880,3,2,14
204,2,1,1,752.7,3,2,15
204,2,1,1,766.8,3,2,16
204,3,1,1,1104.9,3,2,1
204,3,1,0,699.1,3,2,2
204,3,1,1,642.8,3,2,3
204,3,1,1,846.3,3,2,4
204,3,1,1,1675.3,3,2,5
204,3,1,0,595.8,3,2,6
204,3,1,1,1415.1,3,2,7
204,3,1,1,624.2,3,2,8
204,3,1,0,625.5,3,2,9
204,3,1,1,1341.4,3,2,10
204,3,1,1,1182,3,2,11
204,3,1,1,1589.4,3,2,12
204,3,1,0,562.9,3,2,13
204,3,1,1,834.6,3,2,14
204,3,1,1,1121.9,3,2,15
204,3,1,1,667.4,3,2,16
204,1,0,0,1448.1,3,2,1
204,1,1,1,926.9,3,2,2
204,1,1,0,1264.1,3,2,3
204,1,1,1,1208.2,3,2,4
204,1,1,1,742.6,3,2,5
204,1,1,1,817.1,3,2,6
204,1,1,0,822.6,3,2,7
204,1,1,1,799.9,3,2,8
204,1,1,1,970.2,3,2,9
204,1,1,0,623.3,3,2,10
204,1,0,0,658.9,3,2,11
204,1,1,1,676.1,3,2,12
204,1,1,0,816.5,3,2,13
204,1,1,1,735.4,3,2,14
204,1,1,1,801.6,3,2,15
204,1,1,1,1111.1,3,2,16
206,3,0,0,2530.9,1,2,1
206,3,1,1,2195.2,1,2,2
206,3,0,1,733.2,1,2,3
206,3,0,0,1563.7,1,2,4
206,3,0,0,694.1,1,2,5
206,3,0,0,1882.6,1,2,6
206,3,1,0,1031.2,1,2,7
206,3,0,0,1000,1,2,8
206,3,0,0,892.8,1,2,9
206,3,1,0,431.2,1,2,10
206,3,0,0,913.1,1,2,11
206,3,1,1,1444.6,1,2,12
206,3,1,0,653.4,1,2,13
206,3,1,1,427.3,1,2,14
206,3,1,1,1301.3,1,2,15
206,3,0,0,892,1,2,16
206,2,0,0,1725.6,1,2,1
206,2,1,0,784.2,1,2,2
206,2,1,1,2088.5,1,2,3
206,2,0,0,734.8,1,2,4
206,2,1,1,1155,1,2,5
206,2,1,0,1355.4,1,2,6
206,2,,,,1,2,7
206,2,1,1,1011.8,1,2,8
206,2,1,0,499,1,2,9
206,2,1,1,1068.4,1,2,10
206,2,1,1,608.2,1,2,11
206,2,1,1,895.2,1,2,12
206,2,1,0,844.9,1,2,13
206,2,0,0,1161.1,1,2,14
206,2,1,1,1266.4,1,2,15
206,2,1,1,1223.8,1,2,16
206,1,1,1,2373.5,1,2,1
206,1,1,1,1505.4,1,2,2
206,1,1,1,960.5,1,2,3
206,1,1,0,1232.8,1,2,4
206,1,1,1,2718.9,1,2,5
206,1,0,1,2131.1,1,2,6
206,1,0,0,1838.2,1,2,7
206,1,1,1,2153.6,1,2,8
206,1,1,0,1157.9,1,2,9
206,1,0,0,1434.2,1,2,10
206,1,1,1,2331.7,1,2,11
206,1,1,1,957.9,1,2,12
206,1,1,1,862,1,2,13
206,1,1,0,2331.9,1,2,14
206,1,1,1,1193.9,1,2,15
206,1,1,1,961.9,1,2,16
206,3,0,0,2589.8,2,2,1
206,3,1,0,606.2,2,2,2
206,3,0,0,1573.2,2,2,3
206,3,0,0,2114.3,2,2,4
206,3,1,1,1159.1,2,2,5
206,3,1,0,667.2,2,2,6
206,3,0,0,2721.7,2,2,7
206,3,0,0,1668.4,2,2,8
206,3,1,0,381.2,2,2,9
206,3,0,0,1176.2,2,2,10
206,3,1,1,1946.5,2,2,11
206,3,1,1,849.1,2,2,12
206,3,1,0,1002.2,2,2,13
206,3,1,1,491.6,2,2,14
206,3,1,1,779.1,2,2,15
206,3,0,0,2220.6,2,2,16
206,1,1,1,2538.1,2,2,1
206,1,1,1,1328.3,2,2,2
206,1,1,0,976.4,2,2,3
206,1,1,1,708.3,2,2,4
206,1,,,,2,2,5
206,1,1,1,556.6,2,2,6
206,1,1,0,893.7,2,2,7
206,1,1,1,2017.7,2,2,8
206,1,1,1,1010.8,2,2,9
206,1,1,0,2215.6,2,2,10
206,1,1,1,1204.1,2,2,11
206,1,0,0,1457.8,2,2,12
206,1,1,0,754.4,2,2,13
206,1,1,1,836.4,2,2,14
206,1,1,1,659.8,2,2,15
206,1,,,,2,2,16
206,3,1,1,1357.2,3,2,1
206,3,0,0,876.5,3,2,2
206,3,0,0,852.6,3,2,3
206,3,0,1,1073.6,3,2,4
206,3,1,1,546.7,3,2,5
206,3,1,0,589,3,2,6
206,3,1,1,2146.8,3,2,7
206,3,1,1,2594,3,2,8
206,3,1,0,968.9,3,2,9
206,3,1,1,881,3,2,10
206,3,1,1,1236.9,3,2,11
206,3,1,1,926.4,3,2,12
206,3,1,1,492.5,3,2,13
206,3,1,0,1000.5,3,2,14
206,3,1,1,1019.5,3,2,15
206,3,1,1,1026.7,3,2,16
206,2,1,1,2456.9,2,2,1
206,2,0,0,2583.2,2,2,2
206,2,0,0,1923.7,2,2,3
206,2,1,0,543.3,2,2,4
206,2,0,0,1760.9,2,2,5
206,2,1,0,1565.5,2,2,6
206,2,0,0,1638.5,2,2,7
206,2,1,1,551,2,2,8
206,2,1,0,534.1,2,2,9
206,2,0,0,792.9,2,2,10
206,2,1,1,774.8,2,2,11
206,2,1,1,434.1,2,2,12
206,2,1,1,456.6,2,2,13
206,2,1,0,448.5,2,2,14
206,2,1,1,1020.4,2,2,15
206,2,1,1,813,2,2,16
206,1,0,0,2743.7,3,2,1
206,1,1,0,1076.9,3,2,2
206,1,0,0,1344.7,3,2,3
206,1,1,1,1139.2,3,2,4
206,1,1,1,421.9,3,2,5
206,1,1,0,528,3,2,6
206,1,1,1,1655.9,3,2,7
206,1,1,1,971.2,3,2,8
206,1,1,0,2008.1,3,2,9
206,1,1,1,965.7,3,2,10
206,1,1,1,1299,3,2,11
206,1,1,1,793.9,3,2,12
206,1,1,0,861.9,3,2,13
206,1,1,1,916.1,3,2,14
206,1,1,1,668.9,3,2,15
206,1,1,1,1067.9,3,2,16
206,2,,,,3,2,1
206,2,0,0,771.5,3,2,2
206,2,1,0,1102.5,3,2,3
206,2,1,1,1276.9,3,2,4
206,2,1,1,1112.1,3,2,5
206,2,1,1,1072,3,2,6
206,2,1,0,546.6,3,2,7
206,2,0,0,1542.1,3,2,8
206,2,1,1,496.9,3,2,9
206,2,1,0,639.2,3,2,10
206,2,1,1,817.6,3,2,11
206,2,1,1,824.3,3,2,12
206,2,1,0,587.5,3,2,13
206,2,1,1,828.1,3,2,14
206,2,1,1,793.7,3,2,15
206,2,1,1,608.6,3,2,16
207,3,1,1,2600.7,1,2,1
207,3,1,1,2224.9,1,2,2
207,3,0,1,1887.5,1,2,3
207,3,0,0,2233.7,1,2,4
207,3,0,0,1413.2,1,2,5
207,3,0,0,2414.9,1,2,6
207,3,0,1,2863.6,1,2,7
207,3,,,,1,2,8
207,3,0,0,1324.3,1,2,9
207,3,0,1,1683.1,1,2,10
207,3,0,0,2801.6,1,2,11
207,3,0,0,1515,1,2,12
207,3,0,1,2351.9,1,2,13
207,3,0,0,1471.4,1,2,14
207,3,0,0,1496.4,1,2,15
207,3,,,,1,2,16
207,2,1,1,2921.7,1,2,1
207,2,1,0,2392.3,1,2,2
207,2,1,1,2705.6,1,2,3
207,2,1,1,2156.1,1,2,4
207,2,0,0,1986.6,1,2,5
207,2,1,0,1915.2,1,2,6
207,2,1,1,1794.3,1,2,7
207,2,0,0,2924.5,1,2,8
207,2,1,0,1417.1,1,2,9
207,2,1,1,2714.1,1,2,10
207,2,1,1,1693.6,1,2,11
207,2,0,0,2774.8,1,2,12
207,2,1,0,1146.4,1,2,13
207,2,1,1,1391.5,1,2,14
207,2,,,,1,2,15
207,2,1,1,1640.5,1,2,16
207,1,1,1,2137.8,1,2,1
207,1,1,1,2870.8,1,2,2
207,1,,,,1,2,3
207,1,1,0,1285.5,1,2,4
207,1,1,1,934.6,1,2,5
207,1,1,0,1371.6,1,2,6
207,1,1,1,1495.5,1,2,7
207,1,1,1,1658.5,1,2,8
207,1,,,,1,2,9
207,1,1,1,1111.9,1,2,10
207,1,1,1,1495.3,1,2,11
207,1,1,1,1828.3,1,2,12
207,1,1,1,1766.6,1,2,13
207,1,1,0,1360,1,2,14
207,1,1,1,1287.2,1,2,15
207,1,1,1,1274.3,1,2,16
207,3,0,0,1731.3,2,2,1
207,3,1,0,1785.8,2,2,2
207,3,1,1,2136.2,2,2,3
207,3,1,1,1001.3,2,2,4
207,3,0,0,1733.9,2,2,5
207,3,1,0,1408.1,2,2,6
207,3,1,1,1214.1,2,2,7
207,3,1,1,1704.8,2,2,8
207,3,0,1,1956.5,2,2,9
207,3,1,1,2126.6,2,2,10
207,3,1,1,1215.9,2,2,11
207,3,0,0,1924.5,2,2,12
207,3,1,0,976,2,2,13
207,3,1,1,1203.1,2,2,14
207,3,1,1,1806.3,2,2,15
207,3,1,1,1339.4,2,2,16
207,1,0,0,1894,2,2,1
207,1,1,1,1828.9,2,2,2
207,1,1,0,2205.1,2,2,3
207,1,1,1,1240.1,2,2,4
207,1,1,1,1009.8,2,2,5
207,1,1,1,1109.5,2,2,6
207,1,0,1,2777.1,2,2,7
207,1,1,1,1088.3,2,2,8
207,1,0,0,1872.8,2,2,9
207,1,1,0,1341.7,2,2,10
207,1,1,1,1405.1,2,2,11
207,1,1,1,1148.6,2,2,12
207,1,1,0,1454.4,2,2,13
207,1,1,1,1314.8,2,2,14
207,1,0,0,2107,2,2,15
207,1,1,1,1265.4,2,2,16
207,3,1,1,1750.1,3,2,1
207,3,1,1,1571.4,3,2,2
207,3,0,0,2191.3,3,2,3
207,3,1,0,1925.9,3,2,4
207,3,1,1,1158.8,3,2,5
207,3,0,1,1915.5,3,2,6
207,3,1,1,1622.8,3,2,7
207,3,1,1,990.3,3,2,8
207,3,1,0,2075.1,3,2,9
207,3,1,1,1348.6,3,2,10
207,3,1,1,1523.9,3,2,11
207,3,1,1,1540.7,3,2,12
207,3,0,0,1991,3,2,13
207,3,1,0,1458.2,3,2,14
207,3,1,1,1528.3,3,2,15
207,3,1,1,1369.5,3,2,16
207,2,1,1,1820.1,2,2,1
207,2,1,1,2248.3,2,2,2
207,2,0,0,2136.3,2,2,3
207,2,1,0,1185.1,2,2,4
207,2,1,1,979.1,2,2,5
207,2,1,0,935.6,2,2,6
207,2,1,1,1328,2,2,7
207,2,1,1,911.2,2,2,8
207,2,1,0,2028.5,2,2,9
207,2,0,0,1832.1,2,2,10
207,2,1,1,1696.1,2,2,11
207,2,1,1,1836.4,2,2,12
207,2,0,0,1584.2,2,2,13
207,2,1,0,1483.5,2,2,14
207,2,1,1,1649.2,2,2,15
207,2,1,1,1122.9,2,2,16
207,1,1,1,2104.1,3,2,1
207,1,1,0,1995.8,3,2,2
207,1,1,1,989.1,3,2,3
207,1,1,1,1147.7,3,2,4
207,1,0,0,2372.1,3,2,5
207,1,1,0,1843.5,3,2,6
207,1,0,0,1888.1,3,2,7
207,1,0,0,1848,3,2,8
207,1,1,0,882.9,3,2,9
207,1,1,1,1219.1,3,2,10
207,1,1,1,964.1,3,2,11
207,1,1,1,1385.3,3,2,12
207,1,1,0,1836.5,3,2,13
207,1,0,0,1890.3,3,2,14
207,1,1,1,1793.2,3,2,15
207,1,1,1,1365,3,2,16
207,2,1,1,1459.7,3,2,1
207,2,1,1,897.9,3,2,2
207,2,0,1,2366.8,3,2,3
207,2,0,0,1337.3,3,2,4
207,2,1,1,2003.6,3,2,5
207,2,1,1,1507.5,3,2,6
207,2,1,0,1391.1,3,2,7
207,2,1,1,1229.7,3,2,8
207,2,0,0,1780.5,3,2,9
207,2,1,0,1726,3,2,10
207,2,1,1,1395.5,3,2,11
207,2,1,1,1214.7,3,2,12
207,2,1,0,1830.7,3,2,13
207,2,1,1,1049.6,3,2,14
207,2,0,0,1961.6,3,2,15
207,2,1,1,2113.9,3,2,16
208,3,1,1,1007.4,1,2,1
208,3,1,1,674,1,2,2
208,3,0,1,667.3,1,2,3
208,3,0,0,647.8,1,2,4
208,3,0,0,895.1,1,2,5
208,3,0,0,793.8,1,2,6
208,3,1,0,701.4,1,2,7
208,3,1,1,787.1,1,2,8
208,3,0,0,706.5,1,2,9
208,3,1,0,613,1,2,10
208,3,0,0,753.9,1,2,11
208,3,0,0,506.3,1,2,12
208,3,0,1,587,1,2,13
208,3,0,0,543.3,1,2,14
208,3,1,1,661,1,2,15
208,3,1,1,771.1,1,2,16
208,2,1,1,1788.7,1,2,1
208,2,1,0,805,1,2,2
208,2,0,0,671.4,1,2,3
208,2,0,0,794.9,1,2,4
208,2,1,1,579.3,1,2,5
208,2,1,0,754.4,1,2,6
208,2,1,1,1220.5,1,2,7
208,2,1,1,1059.9,1,2,8
208,2,1,0,933.8,1,2,9
208,2,1,1,825.8,1,2,10
208,2,1,1,620.4,1,2,11
208,2,1,1,675,1,2,12
208,2,0,1,681.2,1,2,13
208,2,1,1,745.8,1,2,14
208,2,1,1,680,1,2,15
208,2,1,1,766.4,1,2,16
208,1,0,0,1276.4,1,2,1
208,1,1,1,554.4,1,2,2
208,1,1,1,917.4,1,2,3
208,1,1,0,1665.3,1,2,4
208,1,0,0,1401.1,1,2,5
208,1,1,0,573.5,1,2,6
208,1,1,1,491.9,1,2,7
208,1,1,1,1132.7,1,2,8
208,1,0,1,589.6,1,2,9
208,1,1,1,835.4,1,2,10
208,1,1,1,773.5,1,2,11
208,1,1,1,796.3,1,2,12
208,1,0,0,692,1,2,13
208,1,0,1,750.9,1,2,14
208,1,1,1,832.2,1,2,15
208,1,1,1,865.4,1,2,16
208,3,1,1,985.9,2,2,1
208,3,1,0,1386.5,2,2,2
208,3,0,0,680.9,2,2,3
208,3,1,1,1019.7,2,2,4
208,3,1,1,709.1,2,2,5
208,3,0,1,801.3,2,2,6
208,3,1,1,633.4,2,2,7
208,3,1,1,847.1,2,2,8
208,3,1,0,591.3,2,2,9
208,3,0,0,567.5,2,2,10
208,3,0,0,2585.6,2,2,11
208,3,1,1,538.5,2,2,12
208,3,1,0,659.4,2,2,13
208,3,0,0,772.8,2,2,14
208,3,1,1,655.5,2,2,15
208,3,1,1,590.9,2,2,16
208,1,1,1,1086.1,2,2,1
208,1,1,1,895.7,2,2,2
208,1,1,0,610,2,2,3
208,1,0,0,989.2,2,2,4
208,1,1,1,766.3,2,2,5
208,1,1,1,698.3,2,2,6
208,1,1,0,931.5,2,2,7
208,1,1,1,593.5,2,2,8
208,1,1,1,638.8,2,2,9
208,1,1,0,557.7,2,2,10
208,1,1,1,640.3,2,2,11
208,1,1,1,542.1,2,2,12
208,1,1,0,917.7,2,2,13
208,1,0,0,1309.8,2,2,14
208,1,1,1,538.8,2,2,15
208,1,1,1,554,2,2,16
208,3,0,0,1338.7,3,2,1
208,3,1,1,2235.6,3,2,2
208,3,0,0,2616,3,2,3
208,3,0,1,766.8,3,2,4
208,3,1,1,846.6,3,2,5
208,3,1,0,961.3,3,2,6
208,3,1,1,1381.5,3,2,7
208,3,1,1,1481.5,3,2,8
208,3,1,0,1469.7,3,2,9
208,3,1,1,1468.6,3,2,10
208,3,1,1,1752.3,3,2,11
208,3,1,1,1118.5,3,2,12
208,3,1,1,734,3,2,13
208,3,1,0,1045.7,3,2,14
208,3,1,1,599.3,3,2,15
208,3,1,1,638.2,3,2,16
208,2,1,1,880.6,2,2,1
208,2,1,1,630.2,2,2,2
208,2,1,1,1006.9,2,2,3
208,2,1,0,1385.2,2,2,4
208,2,1,1,644,2,2,5
208,2,1,0,750.1,2,2,6
208,2,0,0,770,2,2,7
208,2,1,1,748.4,2,2,8
208,2,1,0,675.8,2,2,9
208,2,1,1,714.9,2,2,10
208,2,1,1,1679.8,2,2,11
208,2,1,1,745,2,2,12
208,2,1,1,692.3,2,2,13
208,2,1,0,883.7,2,2,14
208,2,1,1,587,2,2,15
208,2,1,1,1651.5,2,2,16
208,1,0,0,902.7,3,2,1
208,1,1,0,561,3,2,2
208,1,0,0,772.8,3,2,3
208,1,0,0,675.6,3,2,4
208,1,1,1,499.8,3,2,5
208,1,1,0,541.5,3,2,6
208,1,1,1,788.4,3,2,7
208,1,1,1,604.9,3,2,8
208,1,1,0,756.3,3,2,9
208,1,1,1,460.6,3,2,10
208,1,1,1,613.4,3,2,11
208,1,1,1,679.4,3,2,12
208,1,1,0,794.4,3,2,13
208,1,1,1,532.1,3,2,14
208,1,1,1,843.1,3,2,15
208,1,0,0,783.2,3,2,16
208,2,1,1,1073.5,3,2,1
208,2,1,1,746.8,3,2,2
208,2,1,0,686.5,3,2,3
208,2,1,1,893,3,2,4
208,2,1,1,1190.8,3,2,5
208,2,0,0,1765.8,3,2,6
208,2,1,0,531.8,3,2,7
208,2,1,1,879.3,3,2,8
208,2,1,1,823.1,3,2,9
208,2,1,0,761.7,3,2,10
208,2,1,1,897.8,3,2,11
208,2,1,1,1065.3,3,2,12
208,2,1,0,1385.4,3,2,13
208,2,1,1,992.7,3,2,14
208,2,1,1,750.1,3,2,15
208,2,1,1,635.2,3,2,16
209,3,1,1,2780.4,1,2,1
209,3,1,1,1382.6,1,2,2
209,3,1,0,819.9,1,2,3
